"MB878884    ","LA COMIDA                     ","5100 BELT LINE RD STE 796     ","ADDISON             ","TX","75254","057","          ","2017/04", 000002865.45
"MB157189    ","LAWRY'S THE PRIME RIB         ","14655 DALLAS PKWY             ","ADDISON             ","TX","75254","057","          ","2017/04", 000003095.33
"MB912890    ","LAZY DOG RESTAURANTS          ","5100 BELT LINE RD STE 500     ","ADDISON             ","TX","75240","057","          ","2017/04", 000007782.78
"MB463802    ","LOGIE'S ON BELTLINE           ","5290 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000005525.22
"MB677705    ","LOS LUPES RESTAURANT #2       ","3855 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000003867.50
"MB117965    ","MAGIC TIME MACHINE-ADDISON SCH","5003 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000001308.37
"MB860188    ","MARRIOTT QUORUM               ","14901 DALLAS PKWY             ","ADDISON             ","TX","75254","057","          ","2017/04", 000006356.96
"MB182931    ","MAY DRAGON                    ","4848 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000000280.79
"RM883509    ","MH CAFE                       ","3870 PONTE AVE STE 150        ","ADDISON             ","TX","75001","057","          ","2017/03", 000001293.43
"MB946308    ","MIDWAY POINT                  ","14831 MIDWAY RD STE 101       ","ADDISON             ","TX","75001","057","          ","2017/04", 000002755.37
"MB210547    ","MR. SUSHI                     ","4860 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000001357.28
"MB214175    ","NATE'S SEAFOOD & STEAK HOUSE  ","14951 MIDWAY RD               ","ADDISON             ","TX","75001","057","          ","2017/04", 000007615.75
"MB869633    ","NEIGHBORHOOD SERVICES         ","5100 BELT LINE RD STE 795     ","ADDISON             ","TX","75240","057","          ","2017/04", 000008329.23
"MB963865    ","NYLA SUSHI                    ","4995 ADDISON CIR              ","ADDISON             ","TX","75001","057","          ","2017/04", 000000590.27
"MB236634    ","OLIVE GARDEN OF TEXAS #1385   ","4240 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000001437.61
"MB756912    ","ON THE BORDER                 ","4855 BELT LINE RD             ","ADDISON             ","TX","75254","057","          ","2017/04", 000002571.39
"MB238581    ","OUTBACK STEAKHOUSE            ","15180 ADDISON RD              ","ADDISON             ","TX","75001","057","          ","2017/04", 000001438.82
"MB130261    ","OYSTER'S                      ","4580 BELT LINE RD             ","ADDISON             ","TX","75001","057","          ","2017/04", 000001595.47
"MB917477    ","PANEVINO OSTERIA              ","5000 BELT LINE RD STE 300     ","ADDISON             ","TX","75254","057","          ","2017/03", 000002403.82
"MB488522    ","PETES DUELING PIANOS          ","4980 BELT LINE RD STE 200     ","ADDISON             ","TX","75254","057","          ","2017/04", 000008387.06
